id,time,location,value,condition
7,23:12:28 10:52:27,11,21920.27,bright
8,23:12:28 10:52:27,9,28555.53,bright
9,23:12:28 10:52:27,13,27470.16,bright
10,23:12:28 10:52:27,8,6340.94,bright
1,23:12:28 10:53:27,10,3216.73,bright
2,23:12:28 10:53:27,11,858.89,dark
3,23:12:28 10:53:27,12,22064.41,bright
4,23:12:28 10:53:27,13,19494.48,good
5,23:12:28 10:53:27,14,14545.76,bright
6,23:12:28 10:53:27,12,1220.15,dark
7,23:12:28 10:53:27,11,12632.81,bright
8,23:12:28 10:53:27,9,7397.70,bright
10,23:12:28 10:53:27,8,15378.87,bright
1,23:12:28 10:54:27,10,26214.12,bright
2,23:12:28 10:54:27,11,3973.82,good
3,23:12:28 10:54:27,12,17004.39,bright
4,23:12:28 10:54:27,13,25121.20,bright
5,23:12:28 10:54:27,14,14061.66,bright
6,23:12:28 10:54:27,12,10550.53,bright
7,23:12:28 10:54:27,11,28825.68,bright
8,23:12:28 10:54:27,9,419.70,dark
9,23:12:28 10:54:27,13,22879.24,bright
10,23:12:28 10:54:27,8,24768.98,bright
1,23:12:28 10:55:27,10,23539.05,bright
3,23:12:28 10:55:27,12,5699.14,good
4,23:12:28 10:55:27,13,17053.74,good
6,23:12:28 10:55:27,12,15202.65,bright
7,23:12:28 10:55:27,11,18786.88,bright
8,23:12:28 10:55:27,9,13737.87,bright
9,23:12:28 10:55:27,13,29676.38,bright
10,23:12:28 10:55:27,8,23068.23,bright
1,23:12:28 10:56:27,10,1929.87,good
2,23:12:28 10:56:27,11,4709.67,good
4,23:12:28 10:56:27,13,19285.10,good
5,23:12:28 10:56:27,14,991.20,bright
6,23:12:28 10:56:27,12,20964.06,bright
7,23:12:28 10:56:27,11,5614.79,bright
8,23:12:28 10:56:27,9,19197.48,bright
9,23:12:28 10:56:27,13,27585.23,bright
10,23:12:28 10:56:27,8,23872.39,bright
1,23:12:28 10:57:27,10,17459.48,bright
2,23:12:28 10:57:27,11,2199.44,good
3,23:12:28 10:57:27,12,22523.79,bright
4,23:12:28 10:57:27,13,481.36,dark
5,23:12:28 10:57:27,14,23176.50,bright
6,23:12:28 10:57:27,12,26535.47,bright
7,23:12:28 10:57:27,11,27707.72,bright
8,23:12:28 10:57:27,9,22332.50,bright
9,23:12:28 10:57:27,13,20328.66,bright
10,23:12:28 10:57:27,8,5145.18,bright
1,23:12:28 10:58:27,10,18327.83,bright
2,23:12:28 10:58:27,11,8470.26,bright
3,23:12:28 10:58:27,12,13386.25,bright
4,23:12:28 10:58:27,13,15309.29,good
5,23:12:28 10:58:27,14,19339.81,bright
6,23:12:28 10:58:27,12,24274.49,bright
7,23:12:28 10:58:27,11,549.39,dark
8,23:12:28 10:58:27,9,14833.95,bright
9,23:12:28 10:58:27,13,18898.97,good
10,23:12:28 10:58:27,8,27814.69,bright
1,23:12:28 10:59:27,10,1140.81,dark
2,23:12:28 10:59:27,11,14439.03,bright
3,23:12:28 10:59:27,12,4677.81,dark
4,23:12:28 10:59:27,13,14016.20,good
5,23:12:28 10:59:27,14,26611.50,bright
7,23:12:28 10:59:27,11,3317.41,good
8,23:12:28 10:59:27,9,16776.90,bright
9,23:12:28 10:59:27,13,16556.51,good
10,23:12:28 10:59:27,8,3023.20,bright
1,23:12:28 11:00:27,10,6389.49,bright
2,23:12:28 11:00:27,11,6297.13,bright
4,23:12:28 11:00:27,13,15133.47,good
5,23:12:28 11:00:27,14,14997.19,bright
7,23:12:28 11:00:27,11,7031.71,bright
8,23:12:28 11:00:27,9,15710.02,bright
9,23:12:28 11:00:27,13,3961.81,dark
2,23:12:28 11:01:27,11,28106.44,bright
3,23:12:28 11:01:27,12,21752.67,bright
4,23:12:28 11:01:27,13,14641.15,good
5,23:12:28 11:01:27,14,10119.58,bright
6,23:12:28 11:01:27,12,22796.43,bright
8,23:12:28 11:01:27,9,29332.66,bright
9,23:12:28 11:01:27,13,6490.33,dark
1,23:12:28 11:02:27,10,10501.51,bright
2,23:12:28 11:02:27,11,463.30,dark
3,23:12:28 11:02:27,12,23702.76,bright
4,23:12:28 11:02:27,13,22900.78,bright
5,23:12:28 11:02:27,14,25235.70,bright
6,23:12:28 11:02:27,12,28926.23,bright
7,23:12:28 11:02:27,11,4743.37,good
9,23:12:28 11:02:27,13,20736.10,bright
1,23:12:28 11:03:27,10,16491.92,bright
2,23:12:28 11:03:27,11,16787.49,bright
4,23:12:28 11:03:27,13,9127.07,dark
5,23:12:28 11:03:27,14,21200.23,bright
6,23:12:28 11:03:27,12,19864.03,bright
7,23:12:28 11:03:27,11,10126.98,bright
8,23:12:28 11:03:27,9,13563.87,bright
9,23:12:28 11:03:27,13,18516.07,good
10,23:12:28 11:03:27,8,19374.37,bright
1,23:12:28 11:04:27,10,29282.18,bright
2,23:12:28 11:04:27,11,21032.50,bright
3,23:12:28 11:04:27,12,28516.91,bright
5,23:12:28 11:04:27,14,8273.02,bright
6,23:12:28 11:04:27,12,3564.42,dark
7,23:12:28 11:04:27,11,17778.68,bright
9,23:12:28 11:04:27,13,3309.53,dark
1,23:12:28 11:05:27,10,24895.33,bright
3,23:12:28 11:05:27,12,23317.83,bright
4,23:12:28 11:05:27,13,27381.02,bright
5,23:12:28 11:05:27,14,29714.35,bright
6,23:12:28 11:05:27,12,25912.94,bright
7,23:12:28 11:05:27,11,4232.36,good
8,23:12:28 11:05:27,9,16471.15,bright
9,23:12:28 11:05:27,13,29371.37,bright
10,23:12:28 11:05:27,8,1785.39,bright
1,23:12:28 11:06:27,10,1743.26,good
2,23:12:28 11:06:27,11,15765.83,bright
3,23:12:28 11:06:27,12,19485.85,bright
4,23:12:28 11:06:27,13,16501.70,good
5,23:12:28 11:06:27,14,6678.83,bright
6,23:12:28 11:06:27,12,2396.30,dark
7,23:12:28 11:06:27,11,17331.83,bright
8,23:12:28 11:06:27,9,10684.85,bright
9,23:12:28 11:06:27,13,24525.40,bright
10,23:12:28 11:06:27,8,2241.48,bright
1,23:12:28 11:07:27,10,26370.23,bright
2,23:12:28 11:07:27,11,23829.51,bright
3,23:12:28 11:07:27,12,12408.50,bright
4,23:12:28 11:07:27,13,694.91,dark
5,23:12:28 11:07:27,14,4657.43,bright
6,23:12:28 11:07:27,12,6238.30,good
7,23:12:28 11:07:27,11,16235.93,bright
8,23:12:28 11:07:27,9,8984.49,bright
10,23:12:28 11:07:27,8,16081.76,bright
2,23:12:28 11:08:27,11,16578.18,bright
3,23:12:28 11:08:27,12,19730.73,bright
4,23:12:28 11:08:27,13,14368.97,good
5,23:12:28 11:08:27,14,27554.97,bright
6,23:12:28 11:08:27,12,18058.40,bright
7,23:12:28 11:08:27,11,13043.88,bright
8,23:12:28 11:08:27,9,9306.03,bright
9,23:12:28 11:08:27,13,17251.02,good
10,23:12:28 11:08:27,8,9668.68,bright
1,23:12:28 11:09:27,10,823.59,dark
2,23:12:28 11:09:27,11,10361.30,bright
4,23:12:28 11:09:27,13,5526.16,dark
5,23:12:28 11:09:27,14,8259.17,bright
7,23:12:28 11:09:27,11,3580.50,good
8,23:12:28 11:09:27,9,410.76,dark
9,23:12:28 11:09:27,13,8991.17,dark
10,23:12:28 11:09:27,8,21057.58,bright
1,23:12:28 11:10:27,10,15800.28,bright
2,23:12:28 11:10:27,11,1652.99,dark
3,23:12:28 11:10:27,12,27159.68,bright
4,23:12:28 11:10:27,13,2216.79,dark
5,23:12:28 11:10:27,14,1487.27,bright
6,23:12:28 11:10:27,12,26158.62,bright
7,23:12:28 11:10:27,11,18326.87,bright
8,23:12:28 11:10:27,9,23168.60,bright
1,23:12:28 11:11:27,10,23452.43,bright
2,23:12:28 11:11:27,11,23658.43,bright
3,23:12:28 11:11:27,12,3248.53,dark
4,23:12:28 11:11:27,13,22324.34,bright
5,23:12:28 11:11:27,14,5484.67,bright
6,23:12:28 11:11:27,12,13453.67,bright
7,23:12:28 11:11:27,11,17436.77,bright
10,23:12:28 11:11:27,8,8311.98,bright
3,23:12:28 11:12:27,12,22920.44,bright
6,23:12:28 11:12:27,12,25732.11,bright
7,23:12:28 11:12:27,11,1425.91,dark
9,23:12:28 11:12:27,13,7293.53,dark
10,23:12:28 11:12:27,8,11033.14,bright
1,23:12:28 11:13:27,10,5387.15,bright
2,23:12:28 11:13:27,11,15641.46,bright
3,23:12:28 11:13:27,12,21796.12,bright
4,23:12:28 11:13:27,13,11317.02,good
5,23:12:28 11:13:27,14,7003.18,bright
6,23:12:28 11:13:27,12,12734.81,bright
8,23:12:28 11:13:27,9,20124.11,bright
9,23:12:28 11:13:27,13,1151.00,dark
10,23:12:28 11:13:27,8,17017.76,bright
2,23:12:28 11:14:27,11,25376.48,bright
3,23:12:28 11:14:27,12,4418.15,dark
4,23:12:28 11:14:27,13,8993.17,dark
6,23:12:28 11:14:27,12,21001.56,bright
7,23:12:28 11:14:27,11,15405.18,bright
8,23:12:28 11:14:27,9,2693.50,bright
10,23:12:28 11:14:27,8,25315.39,bright
1,23:12:28 11:15:27,10,10860.45,bright
2,23:12:28 11:15:27,11,25187.27,bright
4,23:12:28 11:15:27,13,7303.53,dark
5,23:12:28 11:15:27,14,3730.38,bright
6,23:12:28 11:15:27,12,11678.83,bright
8,23:12:28 11:15:27,9,16971.44,bright
1,23:12:28 11:16:27,10,14041.31,bright
2,23:12:28 11:16:27,11,5405.66,bright
4,23:12:28 11:16:27,13,10138.41,good
5,23:12:28 11:16:27,14,20356.37,bright
6,23:12:28 11:16:27,12,27539.33,bright
7,23:12:28 11:16:27,11,3145.66,good
8,23:12:28 11:16:27,9,18829.91,bright
9,23:12:28 11:16:27,13,9927.37,dark
10,23:12:28 11:16:27,8,24101.34,bright
1,23:12:28 11:17:27,10,5721.08,bright
2,23:12:28 11:17:27,11,4326.00,good
5,23:12:28 11:17:27,14,25947.59,bright
6,23:12:28 11:17:27,12,25925.48,bright
7,23:12:28 11:17:27,11,4104.99,good
9,23:12:28 11:17:27,13,9977.56,dark
1,23:12:28 11:18:27,10,17251.76,bright
2,23:12:28 11:18:27,11,16935.04,bright
3,23:12:28 11:18:27,12,15303.32,bright
4,23:12:28 11:18:27,13,2776.00,dark
5,23:12:28 11:18:27,14,28617.31,bright
7,23:12:28 11:18:27,11,3093.01,good
8,23:12:28 11:18:27,9,3473.50,bright
10,23:12:28 11:18:27,8,29471.81,bright
2,23:12:28 11:19:27,11,27974.14,bright
3,23:12:28 11:19:27,12,12958.62,bright
4,23:12:28 11:19:27,13,27837.79,bright
5,23:12:28 11:19:27,14,17128.74,bright
6,23:12:28 11:19:27,12,13918.38,bright
7,23:12:28 11:19:27,11,29628.15,bright
9,23:12:28 11:19:27,13,22390.55,bright
10,23:12:28 11:19:27,8,7140.81,bright
1,23:12:28 11:20:27,10,10845.14,bright
2,23:12:28 11:20:27,11,22506.42,bright
5,23:12:28 11:20:27,14,24460.62,bright
6,23:12:28 11:20:27,12,16782.14,bright
8,23:12:28 11:20:27,9,17146.60,bright
9,23:12:28 11:20:27,13,6961.69,dark
10,23:12:28 11:20:27,8,20471.60,bright
1,23:12:28 11:21:27,10,20132.60,bright
3,23:12:28 11:21:27,12,28773.41,bright
4,23:12:28 11:21:27,13,393.12,dark
6,23:12:28 11:21:27,12,19664.79,bright
7,23:12:28 11:21:27,11,28707.70,bright
8,23:12:28 11:21:27,9,24555.24,bright
9,23:12:28 11:21:27,13,29091.72,bright
1,23:12:28 11:22:27,10,28996.40,bright
2,23:12:28 11:22:27,11,25596.98,bright
3,23:12:28 11:22:27,12,29781.66,bright
4,23:12:28 11:22:27,13,5067.37,dark
5,23:12:28 11:22:27,14,23550.61,bright
7,23:12:28 11:22:27,11,13744.38,bright
8,23:12:28 11:22:27,9,26009.35,bright
9,23:12:28 11:22:27,13,13747.54,good
10,23:12:28 11:22:27,8,3577.23,bright
1,23:12:28 11:23:27,10,7004.07,bright
3,23:12:28 11:23:27,12,8258.59,good
6,23:12:28 11:23:27,12,6529.26,good
8,23:12:28 11:23:27,9,5741.62,bright
9,23:12:28 11:23:27,13,21922.99,bright
10,23:12:28 11:23:27,8,5369.03,bright
1,23:12:28 11:24:27,10,16613.07,bright
2,23:12:28 11:24:27,11,28436.92,bright
3,23:12:28 11:24:27,12,21464.68,bright
4,23:12:28 11:24:27,13,8408.30,dark
5,23:12:28 11:24:27,14,9102.40,bright
6,23:12:28 11:24:27,12,12737.34,bright
7,23:12:28 11:24:27,11,15565.71,bright
8,23:12:28 11:24:27,9,14067.15,bright
9,23:12:28 11:24:27,13,28880.14,bright
1,23:12:28 11:25:27,10,10316.20,bright
2,23:12:28 11:25:27,11,25397.24,bright
4,23:12:28 11:25:27,13,15436.82,good
5,23:12:28 11:25:27,14,28648.15,bright
7,23:12:28 11:25:27,11,8811.12,bright
9,23:12:28 11:25:27,13,29741.47,bright
10,23:12:28 11:25:27,8,5686.96,bright
1,23:12:28 11:26:27,10,20814.63,bright
2,23:12:28 11:26:27,11,21751.14,bright
3,23:12:28 11:26:27,12,18077.30,bright
4,23:12:28 11:26:27,13,28055.84,bright
5,23:12:28 11:26:27,14,6435.75,bright
6,23:12:28 11:26:27,12,7867.13,good
7,23:12:28 11:26:27,11,4021.30,good
8,23:12:28 11:26:27,9,8052.54,bright
9,23:12:28 11:26:27,13,6438.20,dark
10,23:12:28 11:26:27,8,21221.37,bright
2,23:12:28 11:27:27,11,12004.13,bright
3,23:12:28 11:27:27,12,16109.48,bright
4,23:12:28 11:27:27,13,8078.75,dark
5,23:12:28 11:27:27,14,17295.09,bright
6,23:12:28 11:27:27,12,25173.85,bright
7,23:12:28 11:27:27,11,24710.75,bright
8,23:12:28 11:27:27,9,19165.78,bright
9,23:12:28 11:27:27,13,21525.31,bright
10,23:12:28 11:27:27,8,24966.96,bright
1,23:12:28 11:28:27,10,15612.59,bright
2,23:12:28 11:28:27,11,12472.77,bright
4,23:12:28 11:28:27,13,16181.15,good
5,23:12:28 11:28:27,14,17238.05,bright
6,23:12:28 11:28:27,12,1322.15,dark
7,23:12:28 11:28:27,11,9717.52,bright
8,23:12:28 11:28:27,9,2933.22,bright
10,23:12:28 11:28:27,8,8631.27,bright
1,23:12:28 11:29:27,10,16625.82,bright
2,23:12:28 11:29:27,11,4238.74,good
3,23:12:28 11:29:27,12,11543.00,bright
4,23:12:28 11:29:27,13,1995.24,dark
5,23:12:28 11:29:27,14,4731.83,bright
6,23:12:28 11:29:27,12,25782.25,bright
7,23:12:28 11:29:27,11,26548.46,bright
8,23:12:28 11:29:27,9,16004.01,bright
10,23:12:28 11:29:27,8,5795.18,bright
1,23:12:28 11:30:27,10,18174.39,bright
2,23:12:28 11:30:27,11,5012.54,bright
3,23:12:28 11:30:27,12,28341.50,bright
4,23:12:28 11:30:27,13,18515.59,good
5,23:12:28 11:30:27,14,25918.78,bright
6,23:12:28 11:30:27,12,6752.09,good
7,23:12:28 11:30:27,11,9768.89,bright
8,23:12:28 11:30:27,9,23661.00,bright
9,23:12:28 11:30:27,13,4024.72,dark
10,23:12:28 11:30:27,8,18703.24,bright
2,23:12:28 11:31:27,11,17757.28,bright
3,23:12:28 11:31:27,12,566.23,dark
4,23:12:28 11:31:27,13,11114.24,good
5,23:12:28 11:31:27,14,3531.21,bright
6,23:12:28 11:31:27,12,1667.80,dark
7,23:12:28 11:31:27,11,7629.48,bright
8,23:12:28 11:31:27,9,4142.05,bright
10,23:12:28 11:31:27,8,29758.07,bright
1,23:12:28 11:32:27,10,20705.57,bright
2,23:12:28 11:32:27,11,29890.19,bright
3,23:12:28 11:32:27,12,7529.38,good
4,23:12:28 11:32:27,13,3670.25,dark
6,23:12:28 11:32:27,12,26673.44,bright
7,23:12:28 11:32:27,11,14577.90,bright
8,23:12:28 11:32:27,9,9323.90,bright
10,23:12:28 11:32:27,8,20615.17,bright
2,23:12:28 11:33:27,11,9080.96,bright
4,23:12:28 11:33:27,13,5677.98,dark
5,23:12:28 11:33:27,14,26363.99,bright
6,23:12:28 11:33:27,12,16836.21,bright
8,23:12:28 11:33:27,9,6732.02,bright
9,23:12:28 11:33:27,13,22229.22,bright
1,23:12:28 11:34:27,10,25167.13,bright
2,23:12:28 11:34:27,11,27401.47,bright
4,23:12:28 11:34:27,13,14857.32,good
5,23:12:28 11:34:27,14,19351.77,bright
6,23:12:28 11:34:27,12,8470.18,good
8,23:12:28 11:34:27,9,11885.71,bright
9,23:12:28 11:34:27,13,28859.66,bright
10,23:12:28 11:34:27,8,14660.45,bright
1,23:12:28 11:35:27,10,29943.32,bright
4,23:12:28 11:35:27,13,4094.74,dark
5,23:12:28 11:35:27,14,793.41,bright
6,23:12:28 11:35:27,12,20597.31,bright
9,23:12:28 11:35:27,13,6048.00,dark
10,23:12:28 11:35:27,8,26444.45,bright
2,23:12:28 11:36:27,11,16980.36,bright
4,23:12:28 11:36:27,13,17575.89,good
5,23:12:28 11:36:27,14,8083.59,bright
6,23:12:28 11:36:27,12,1247.43,dark
7,23:12:28 11:36:27,11,22190.65,bright
8,23:12:28 11:36:27,9,51.35,dark
9,23:12:28 11:36:27,13,18427.00,good
1,23:12:28 11:37:27,10,3199.32,bright
4,23:12:28 11:37:27,13,13629.69,good
6,23:12:28 11:37:27,12,4337.77,dark
8,23:12:28 11:37:27,9,25085.80,bright
9,23:12:28 11:37:27,13,27382.88,bright
10,23:12:28 11:37:27,8,25120.67,bright
3,23:12:28 11:38:27,12,10833.78,bright
4,23:12:28 11:38:27,13,21845.48,bright
6,23:12:28 11:38:27,12,25650.77,bright
7,23:12:28 11:38:27,11,28554.40,bright
9,23:12:28 11:38:27,13,26216.06,bright
2,23:12:28 11:39:27,11,28529.86,bright
5,23:12:28 11:39:27,14,24278.77,bright
7,23:12:28 11:39:27,11,27663.90,bright
8,23:12:28 11:39:27,9,26718.09,bright
9,23:12:28 11:39:27,13,11636.90,good
1,23:12:28 11:40:27,10,24688.69,bright
2,23:12:28 11:40:27,11,23560.33,bright
3,23:12:28 11:40:27,12,10067.53,bright
4,23:12:28 11:40:27,13,21764.49,bright
6,23:12:28 11:40:27,12,3257.87,dark
7,23:12:28 11:40:27,11,18576.51,bright
8,23:12:28 11:40:27,9,27849.16,bright
9,23:12:28 11:40:27,13,15046.75,good
10,23:12:28 11:40:27,8,13363.59,bright
2,23:12:28 11:41:27,11,17076.68,bright
3,23:12:28 11:41:27,12,28514.98,bright
5,23:12:28 11:41:27,14,15544.15,bright
6,23:12:28 11:41:27,12,16694.19,bright
7,23:12:28 11:41:27,11,22720.14,bright
8,23:12:28 11:41:27,9,19702.34,bright
10,23:12:28 11:41:27,8,810.01,bright
1,23:12:28 11:42:27,10,7778.68,bright
2,23:12:28 11:42:27,11,25437.11,bright
3,23:12:28 11:42:27,12,6025.99,good
4,23:12:28 11:42:27,13,6384.71,dark
5,23:12:28 11:42:27,14,9095.19,bright
8,23:12:28 11:42:27,9,27725.79,bright
9,23:12:28 11:42:27,13,21340.21,bright
2,23:12:28 11:43:27,11,6304.43,bright
3,23:12:28 11:43:27,12,15288.29,bright
4,23:12:28 11:43:27,13,1750.86,dark
5,23:12:28 11:43:27,14,9152.12,bright
6,23:12:28 11:43:27,12,17380.17,bright
7,23:12:28 11:43:27,11,18924.02,bright
8,23:12:28 11:43:27,9,20217.12,bright
10,23:12:28 11:43:27,8,20031.38,bright
1,23:12:28 11:44:27,10,7492.63,bright
3,23:12:28 11:44:27,12,12745.73,bright
4,23:12:28 11:44:27,13,10079.33,good
6,23:12:28 11:44:27,12,406.08,dark
9,23:12:28 11:44:27,13,497.64,dark
1,23:12:28 11:45:27,10,21449.90,bright
2,23:12:28 11:45:27,11,26792.35,bright
3,23:12:28 11:45:27,12,24628.46,bright
4,23:12:28 11:45:27,13,12839.17,good
5,23:12:28 11:45:27,14,2385.30,bright
6,23:12:28 11:45:27,12,25499.10,bright
7,23:12:28 11:45:27,11,2186.11,good
8,23:12:28 11:45:27,9,10603.23,bright
9,23:12:28 11:45:27,13,6828.97,dark
10,23:12:28 11:45:27,8,18227.41,bright
1,23:12:28 11:46:27,10,152.99,dark
2,23:12:28 11:46:27,11,24227.32,bright
3,23:12:28 11:46:27,12,11934.54,bright
4,23:12:28 11:46:27,13,12932.00,good
5,23:12:28 11:46:27,14,3767.32,bright
8,23:12:28 11:46:27,9,22272.77,bright
10,23:12:28 11:46:27,8,5475.95,bright
1,23:12:28 11:47:27,10,25097.21,bright
2,23:12:28 11:47:27,11,23099.07,bright
3,23:12:28 11:47:27,12,16789.89,bright
4,23:12:28 11:47:27,13,24035.51,bright
5,23:12:28 11:47:27,14,22027.10,bright
7,23:12:28 11:47:27,11,4156.53,good
9,23:12:28 11:47:27,13,24232.78,bright
10,23:12:28 11:47:27,8,29605.96,bright
2,23:12:28 11:48:27,11,14638.11,bright
3,23:12:28 11:48:27,12,21925.93,bright
4,23:12:28 11:48:27,13,22176.96,bright
5,23:12:28 11:48:27,14,24353.32,bright
6,23:12:28 11:48:27,12,24502.11,bright
7,23:12:28 11:48:27,11,27588.77,bright
8,23:12:28 11:48:27,9,4098.01,bright
9,23:12:28 11:48:27,13,15509.49,good
10,23:12:28 11:48:27,8,15154.96,bright
1,23:12:28 11:49:27,10,18539.27,bright
2,23:12:28 11:49:27,11,27801.27,bright
3,23:12:28 11:49:27,12,14590.54,bright
4,23:12:28 11:49:27,13,26273.98,bright
5,23:12:28 11:49:27,14,7441.71,bright
7,23:12:28 11:49:27,11,22853.24,bright
9,23:12:28 11:49:27,13,21057.63,bright
2,23:12:28 11:50:27,11,27534.62,bright
4,23:12:28 11:50:27,13,22073.29,bright
5,23:12:28 11:50:27,14,20256.13,bright
6,23:12:28 11:50:27,12,27753.53,bright
7,23:12:28 11:50:27,11,12512.22,bright
9,23:12:28 11:50:27,13,21228.51,bright
10,23:12:28 11:50:27,8,10602.46,bright
1,23:12:28 11:51:27,10,1649.73,good
2,23:12:28 11:51:27,11,14892.71,bright
3,23:12:28 11:51:27,12,14991.70,bright
4,23:12:28 11:51:27,13,14802.00,good
6,23:12:28 11:51:27,12,28843.43,bright
7,23:12:28 11:51:27,11,25922.97,bright
8,23:12:28 11:51:27,9,28592.12,bright
9,23:12:28 11:51:27,13,23585.00,bright
10,23:12:28 11:51:27,8,24951.45,bright
1,23:12:28 11:52:27,10,28641.27,bright
2,23:12:28 11:52:27,11,11351.57,bright
3,23:12:28 11:52:27,12,15235.37,bright
5,23:12:28 11:52:27,14,26979.13,bright
6,23:12:28 11:52:27,12,20013.88,bright
7,23:12:28 11:52:27,11,13733.14,bright
8,23:12:28 11:52:27,9,21787.05,bright
10,23:12:28 11:52:27,8,2688.18,bright
2,23:12:28 11:53:27,11,24453.81,bright
3,23:12:28 11:53:27,12,8288.01,good
6,23:12:28 11:53:27,12,16255.57,bright
8,23:12:28 11:53:27,9,17533.16,bright
10,23:12:28 11:53:27,8,23234.45,bright
1,23:12:28 11:54:27,10,14745.69,bright
2,23:12:28 11:54:27,11,28015.07,bright
3,23:12:28 11:54:27,12,4262.74,dark
4,23:12:28 11:54:27,13,10835.46,good
5,23:12:28 11:54:27,14,28195.12,bright
6,23:12:28 11:54:27,12,5781.28,good
7,23:12:28 11:54:27,11,4465.97,good
8,23:12:28 11:54:27,9,28823.14,bright
10,23:12:28 11:54:27,8,258.57,dark
2,23:12:28 11:55:27,11,25354.16,bright
3,23:12:28 11:55:27,12,21372.25,bright
4,23:12:28 11:55:27,13,24579.40,bright
5,23:12:28 11:55:27,14,21383.84,bright
6,23:12:28 11:55:27,12,12189.31,bright
8,23:12:28 11:55:27,9,1004.80,bright
10,23:12:28 11:55:27,8,7854.30,bright
1,23:12:28 11:56:27,10,21776.97,bright
2,23:12:28 11:56:27,11,4680.36,good
3,23:12:28 11:56:27,12,1004.47,dark
4,23:12:28 11:56:27,13,9455.37,dark
6,23:12:28 11:56:27,12,21040.76,bright
7,23:12:28 11:56:27,11,2800.63,good
8,23:12:28 11:56:27,9,421.21,dark
9,23:12:28 11:56:27,13,14877.50,good
10,23:12:28 11:56:27,8,13723.60,bright
1,23:12:28 11:57:27,10,18183.41,bright
2,23:12:28 11:57:27,11,15055.54,bright
3,23:12:28 11:57:27,12,26245.39,bright
5,23:12:28 11:57:27,14,26809.40,bright
6,23:12:28 11:57:27,12,11954.75,bright
7,23:12:28 11:57:27,11,13663.93,bright
8,23:12:28 11:57:27,9,23190.91,bright
9,23:12:28 11:57:27,13,16263.59,good
10,23:12:28 11:57:27,8,21208.07,bright
1,23:12:28 11:58:27,10,12800.33,bright
2,23:12:28 11:58:27,11,8379.38,bright
3,23:12:28 11:58:27,12,3315.45,dark
4,23:12:28 11:58:27,13,7687.59,dark
6,23:12:28 11:58:27,12,21597.24,bright
7,23:12:28 11:58:27,11,9782.36,bright
8,23:12:28 11:58:27,9,3984.37,bright
9,23:12:28 11:58:27,13,25828.59,bright
10,23:12:28 11:58:27,8,10178.39,bright
1,23:12:28 11:59:27,10,6526.81,bright
2,23:12:28 11:59:27,11,3414.13,good
3,23:12:28 11:59:27,12,5896.22,good
4,23:12:28 11:59:27,13,6389.23,dark
5,23:12:28 11:59:27,14,7622.26,bright
7,23:12:28 11:59:27,11,753.26,dark
8,23:12:28 11:59:27,9,24840.91,bright
9,23:12:28 11:59:27,13,8425.56,dark
10,23:12:28 11:59:27,8,29959.85,bright
1,23:12:28 12:00:27,10,377.76,dark
2,23:12:28 12:00:27,11,22615.20,bright
3,23:12:28 12:00:27,12,29413.07,bright
5,23:12:28 12:00:27,14,21769.37,bright
6,23:12:28 12:00:27,12,6161.98,good
9,23:12:28 12:00:27,13,1192.32,dark
10,23:12:28 12:00:27,8,29187.50,bright
1,23:12:28 12:01:27,10,28856.69,bright
5,23:12:28 12:01:27,14,13490.53,bright
6,23:12:28 12:01:27,12,5249.37,good
7,23:12:28 12:01:27,11,26329.25,bright
8,23:12:28 12:01:27,9,1481.82,bright
9,23:12:28 12:01:27,13,21721.16,bright
10,23:12:28 12:01:27,8,17424.92,bright
1,23:12:28 12:02:27,10,4152.77,bright
2,23:12:28 12:02:27,11,9792.33,bright
3,23:12:28 12:02:27,12,6103.84,good
4,23:12:28 12:02:27,13,3168.72,dark
6,23:12:28 12:02:27,12,18746.73,bright
7,23:12:28 12:02:27,11,26502.34,bright
8,23:12:28 12:02:27,9,20314.52,bright
9,23:12:28 12:02:27,13,9126.12,dark
3,23:12:28 12:03:27,12,28893.86,bright
4,23:12:28 12:03:27,13,25168.01,bright
5,23:12:28 12:03:27,14,9228.14,bright
1,23:12:28 12:04:27,10,27230.64,bright
2,23:12:28 12:04:27,11,14662.19,bright
4,23:12:28 12:04:27,13,1844.92,dark
7,23:12:28 12:04:27,11,12163.98,bright
8,23:12:28 12:04:27,9,28836.93,bright
10,23:12:28 12:04:27,8,25948.54,bright
2,23:12:28 12:05:27,11,29583.23,bright
5,23:12:28 12:05:27,14,5255.01,bright
9,23:12:28 12:05:27,13,7294.43,dark
10,23:12:28 12:05:27,8,20419.79,bright
1,23:12:28 12:06:27,10,25696.15,bright
2,23:12:28 12:06:27,11,24523.33,bright
3,23:12:28 12:06:27,12,24952.06,bright
4,23:12:28 12:06:27,13,9535.68,dark
6,23:12:28 12:06:27,12,20243.05,bright
10,23:12:28 12:06:27,8,25195.44,bright
1,23:12:28 12:07:27,10,23376.32,bright
2,23:12:28 12:07:27,11,15919.63,bright
3,23:12:28 12:07:27,12,166.96,dark
4,23:12:28 12:07:27,13,5207.75,dark
5,23:12:28 12:07:27,14,4234.10,bright
6,23:12:28 12:07:27,12,12475.16,bright
7,23:12:28 12:07:27,11,18997.72,bright
10,23:12:28 12:07:27,8,15538.91,bright
2,23:12:28 12:08:27,11,15674.39,bright
3,23:12:28 12:08:27,12,1680.91,dark
4,23:12:28 12:08:27,13,3628.10,dark
