number of outliers: 4469
id,time,value
8,23:12:29 05:13:27,37365.74
9,23:12:29 05:13:27,32235.65
10,23:12:29 05:13:27,30143.99
7,23:12:29 05:14:27,32458.79
8,23:12:29 05:14:27,34372.97
3,23:12:29 05:15:27,38926.10
1,23:12:29 05:16:27,38239.23
7,23:12:29 05:16:27,30567.60
6,23:12:29 05:17:27,32674.78
1,23:12:29 05:18:27,32830.23
6,23:12:29 05:18:27,32308.67
8,23:12:29 05:18:27,39479.97
10,23:12:29 05:18:27,33766.05
3,23:12:29 05:19:27,36591.83
5,23:12:29 05:19:27,34002.75
6,23:12:29 05:19:27,34465.10
8,23:12:29 05:19:27,32448.99
9,23:12:29 05:19:27,33599.34
3,23:12:29 05:20:27,34457.01
5,23:12:29 05:20:27,31063.27
7,23:12:29 05:21:27,30557.24
8,23:12:29 05:21:27,34501.71
10,23:12:29 05:21:27,31058.11
2,23:12:29 05:22:27,33132.77
3,23:12:29 05:22:27,31945.35
4,23:12:29 05:22:27,37553.95
9,23:12:29 05:23:27,35046.64
4,23:12:29 05:25:27,31973.06
5,23:12:29 05:25:27,33992.83
2,23:12:29 05:26:27,38997.86
6,23:12:29 05:26:27,30664.14
9,23:12:29 05:26:27,36798.33
1,23:12:29 05:27:27,34646.62
3,23:12:29 05:27:27,38269.91
8,23:12:29 05:27:27,36135.69
3,23:12:29 05:28:27,38756.63
5,23:12:29 05:28:27,31569.23
5,23:12:29 05:29:27,37681.45
2,23:12:29 05:30:27,31692.09
6,23:12:29 05:30:27,32735.87
10,23:12:29 05:30:27,30387.38
2,23:12:29 05:31:27,34123.15
4,23:12:29 05:31:27,37469.90
5,23:12:29 05:31:27,39614.14
6,23:12:29 05:31:27,34429.21
10,23:12:29 05:31:27,33899.04
2,23:12:29 05:32:27,39335.70
1,23:12:29 05:33:27,33985.83
10,23:12:29 05:33:27,32443.67
2,23:12:29 05:34:27,35315.32
5,23:12:29 05:34:27,33099.50
7,23:12:29 05:34:27,35208.07
2,23:12:29 05:35:27,30078.72
4,23:12:29 05:35:27,38210.40
1,23:12:29 05:36:27,36946.94
4,23:12:29 05:36:27,39786.97
5,23:12:29 05:36:27,38725.08
9,23:12:29 05:36:27,38113.65
5,23:12:29 05:37:27,30161.04
4,23:12:29 05:38:27,32363.98
5,23:12:29 05:38:27,36233.85
7,23:12:29 05:38:27,35140.13
9,23:12:29 05:38:27,31226.06
10,23:12:29 05:38:27,32430.23
5,23:12:29 05:39:27,31870.03
7,23:12:29 05:39:27,34467.69
5,23:12:29 05:41:27,33133.75
6,23:12:29 05:41:27,30988.84
2,23:12:29 05:42:27,39237.00
7,23:12:29 05:42:27,33252.18
8,23:12:29 05:42:27,35040.82
1,23:12:29 05:44:27,33884.01
6,23:12:29 05:44:27,35509.64
7,23:12:29 05:44:27,32000.98
4,23:12:29 05:45:27,36633.48
8,23:12:29 05:45:27,34147.19
2,23:12:29 05:46:27,37918.34
2,23:12:29 05:47:27,32157.24
5,23:12:29 05:47:27,37333.59
10,23:12:29 05:47:27,38917.62
3,23:12:29 05:48:27,30668.81
6,23:12:29 05:48:27,37838.88
7,23:12:29 05:48:27,31633.27
4,23:12:29 05:49:27,33071.82
6,23:12:29 05:49:27,30218.83
1,23:12:29 05:51:27,39305.97
5,23:12:29 05:51:27,36054.05
6,23:12:29 05:51:27,32943.39
9,23:12:29 05:51:27,38597.08
5,23:12:29 05:52:27,31335.50
8,23:12:29 05:52:27,33863.05
2,23:12:29 05:53:27,33383.58
3,23:12:29 05:53:27,35160.62
10,23:12:29 05:53:27,30076.89
2,23:12:29 05:54:27,31816.95
8,23:12:29 05:54:27,33372.17
10,23:12:29 05:54:27,37062.84
5,23:12:29 05:55:27,34462.66
9,23:12:29 05:55:27,38952.79
2,23:12:29 05:56:27,36687.89
9,23:12:29 05:56:27,34208.99
10,23:12:29 05:56:27,35009.91
3,23:12:29 05:57:27,30442.35
7,23:12:29 05:57:27,36300.02
7,23:12:29 05:58:27,31279.80
2,23:12:29 05:59:27,30002.85
4,23:12:29 05:59:27,35073.50
6,23:12:29 05:59:27,33706.00
8,23:12:29 05:59:27,38988.00
2,23:12:29 06:00:27,39092.12
3,23:12:29 06:00:27,32892.71
4,23:12:29 06:00:27,36161.45
8,23:12:29 06:00:27,33222.92
9,23:12:29 06:00:27,39736.22
3,23:12:29 06:01:27,32609.38
6,23:12:29 06:01:27,35262.57
7,23:12:29 06:02:27,38599.83
2,23:12:29 06:04:27,36657.19
3,23:12:29 06:05:27,33217.29
5,23:12:29 06:05:27,34960.85
10,23:12:29 06:05:27,34666.19
4,23:12:29 06:06:27,31446.12
5,23:12:29 06:06:27,31374.03
1,23:12:29 06:07:27,33232.14
1,23:12:29 06:08:27,36476.97
7,23:12:29 06:08:27,33062.52
1,23:12:29 06:09:27,30532.98
2,23:12:29 06:09:27,39502.26
8,23:12:29 06:09:27,31311.16
1,23:12:29 06:10:27,37851.53
5,23:12:29 06:10:27,33786.80
6,23:12:29 06:10:27,33758.28
7,23:12:29 06:10:27,33243.14
2,23:12:29 06:11:27,34675.99
4,23:12:29 06:11:27,36129.90
2,23:12:29 06:12:27,31193.80
3,23:12:29 06:12:27,33216.81
6,23:12:29 06:12:27,33354.49
8,23:12:29 06:12:27,31365.66
9,23:12:29 06:12:27,37763.43
1,23:12:29 06:13:27,37976.14
2,23:12:29 06:13:27,35972.33
5,23:12:29 06:13:27,34134.29
10,23:12:29 06:13:27,30172.43
1,23:12:29 06:14:27,38551.01
2,23:12:29 06:14:27,36978.42
7,23:12:29 06:15:27,37556.21
9,23:12:29 06:15:27,37139.79
10,23:12:29 06:15:27,38846.76
6,23:12:29 06:16:27,31896.54
9,23:12:29 06:17:27,30899.64
10,23:12:29 06:17:27,32728.11
3,23:12:29 06:18:27,32348.59
5,23:12:29 06:18:27,38842.71
6,23:12:29 06:18:27,32778.94
7,23:12:29 06:18:27,37246.70
1,23:12:29 06:19:27,36616.37
5,23:12:29 06:19:27,33930.36
10,23:12:29 06:19:27,33313.17
1,23:12:29 06:20:27,31063.12
2,23:12:29 06:20:27,36464.48
3,23:12:29 06:20:27,38048.12
8,23:12:29 06:20:27,32140.85
10,23:12:29 06:20:27,31611.38
3,23:12:29 06:21:27,37282.48
6,23:12:29 06:21:27,39713.08
1,23:12:29 06:22:27,36099.04
3,23:12:29 06:22:27,33863.90
9,23:12:29 06:23:27,35755.23
10,23:12:29 06:23:27,30220.71
4,23:12:29 06:24:27,32681.01
5,23:12:29 06:24:27,35356.98
7,23:12:29 06:25:27,32016.46
9,23:12:29 06:25:27,34360.67
10,23:12:29 06:25:27,33682.80
1,23:12:29 06:26:27,32912.17
1,23:12:29 06:27:27,32468.92
3,23:12:29 06:27:27,34035.33
4,23:12:29 06:27:27,37196.74
8,23:12:29 06:28:27,38703.85
1,23:12:29 06:29:27,32039.06
2,23:12:29 06:29:27,34294.85
7,23:12:29 06:30:27,32626.24
9,23:12:29 06:30:27,36740.28
4,23:12:29 06:31:27,38231.60
5,23:12:29 06:31:27,38794.70
6,23:12:29 06:31:27,33305.64
9,23:12:29 06:31:27,34686.86
1,23:12:29 06:32:27,37389.28
2,23:12:29 06:32:27,30264.56
3,23:12:29 06:32:27,33897.84
5,23:12:29 06:32:27,33402.64
9,23:12:29 06:32:27,32086.10
3,23:12:29 06:33:27,34605.39
8,23:12:29 06:33:27,35389.64
1,23:12:29 06:34:27,32512.99
9,23:12:29 06:34:27,30109.42
5,23:12:29 06:35:27,31626.78
6,23:12:29 06:35:27,38741.47
7,23:12:29 06:35:27,36087.44
9,23:12:29 06:35:27,34539.55
5,23:12:29 06:36:27,31218.92
9,23:12:29 06:36:27,35534.02
10,23:12:29 06:36:27,37572.93
4,23:12:29 06:37:27,32772.41
2,23:12:29 06:38:27,30377.33
10,23:12:29 06:38:27,30969.71
1,23:12:29 06:39:27,32899.08
1,23:12:29 06:40:27,31052.64
2,23:12:29 06:40:27,36045.10
6,23:12:29 06:40:27,39952.37
10,23:12:29 06:40:27,32638.38
3,23:12:29 06:41:27,39583.31
5,23:12:29 06:41:27,34642.80
8,23:12:29 06:41:27,33660.56
9,23:12:29 06:41:27,32747.49
5,23:12:29 06:42:27,33879.76
7,23:12:29 06:42:27,34686.28
9,23:12:29 06:42:27,32530.52
3,23:12:29 06:43:27,34294.29
6,23:12:29 06:43:27,36913.54
8,23:12:29 06:43:27,30773.81
9,23:12:29 06:43:27,32178.29
10,23:12:29 06:43:27,32204.33
3,23:12:29 06:44:27,32126.76
5,23:12:29 06:44:27,38764.88
8,23:12:29 06:44:27,38039.47
1,23:12:29 06:45:27,35817.26
5,23:12:29 06:45:27,35620.97
6,23:12:29 06:45:27,38873.39
3,23:12:29 06:46:27,39493.67
8,23:12:29 06:46:27,37887.53
9,23:12:29 06:46:27,39368.71
10,23:12:29 06:46:27,30078.50
4,23:12:29 06:48:27,30740.00
1,23:12:29 06:49:27,33413.73
3,23:12:29 06:49:27,37709.55
8,23:12:29 06:49:27,34954.09
5,23:12:29 06:50:27,31703.84
6,23:12:29 06:50:27,37129.63
8,23:12:29 06:50:27,37869.28
10,23:12:29 06:50:27,30359.54
4,23:12:29 06:51:27,31841.93
3,23:12:29 06:52:27,31773.10
4,23:12:29 06:52:27,30552.79
7,23:12:29 06:52:27,39367.67
8,23:12:29 06:52:27,38231.01
2,23:12:29 06:53:27,35903.18
5,23:12:29 06:53:27,32745.34
10,23:12:29 06:53:27,35665.96
8,23:12:29 06:54:27,34625.21
9,23:12:29 06:54:27,30750.38
2,23:12:29 06:55:27,33810.27
4,23:12:29 06:55:27,35896.80
8,23:12:29 06:55:27,32353.11
9,23:12:29 06:55:27,35730.60
10,23:12:29 06:55:27,35860.63
10,23:12:29 06:56:27,31675.28
1,23:12:29 06:57:27,30115.34
6,23:12:29 06:57:27,30417.73
1,23:12:29 06:58:27,31046.98
2,23:12:29 06:58:27,38543.69
4,23:12:29 06:58:27,35424.72
10,23:12:29 06:58:27,33597.98
6,23:12:29 06:59:27,36373.95
8,23:12:29 06:59:27,31589.87
10,23:12:29 06:59:27,30391.91
6,23:12:29 07:00:27,36699.18
7,23:12:29 07:00:27,39465.76
4,23:12:29 07:02:27,35311.27
7,23:12:29 07:03:27,30375.06
4,23:12:29 07:04:27,36832.04
10,23:12:29 07:04:27,36721.09
1,23:12:29 07:05:27,30205.98
6,23:12:29 07:05:27,32395.47
8,23:12:29 07:05:27,30729.13
2,23:12:29 07:06:27,36651.21
7,23:12:29 07:06:27,31170.82
8,23:12:29 07:06:27,39993.82
9,23:12:29 07:06:27,35151.02
4,23:12:29 07:07:27,34986.26
2,23:12:29 07:08:27,32829.65
6,23:12:29 07:08:27,34419.63
8,23:12:29 07:08:27,36101.16
9,23:12:29 07:08:27,31358.55
2,23:12:29 07:09:27,31522.77
8,23:12:29 07:09:27,33678.98
1,23:12:29 07:10:27,33405.63
2,23:12:29 07:10:27,39808.10
10,23:12:29 07:10:27,37759.92
5,23:12:29 07:11:27,39367.50
7,23:12:29 07:11:27,34864.31
1,23:12:29 07:12:27,30227.12
8,23:12:29 07:12:27,30830.59
2,23:12:29 07:13:27,39082.73
8,23:12:29 07:13:27,38083.05
9,23:12:29 07:13:27,30460.27
5,23:12:29 07:14:27,39748.13
9,23:12:29 07:14:27,37851.91
4,23:12:29 07:15:27,39406.27
2,23:12:29 07:16:27,30927.85
3,23:12:29 07:16:27,35443.27
10,23:12:29 07:16:27,34357.49
3,23:12:29 07:17:27,39572.09
4,23:12:29 07:17:27,31212.74
7,23:12:29 07:17:27,34281.66
8,23:12:29 07:17:27,36828.29
10,23:12:29 07:17:27,36947.00
9,23:12:29 07:18:27,35198.54
1,23:12:29 07:19:27,31557.98
2,23:12:29 07:19:27,35030.82
4,23:12:29 07:20:27,33035.11
10,23:12:29 07:20:27,31783.00
2,23:12:29 07:21:27,32287.76
6,23:12:29 07:21:27,31700.65
10,23:12:29 07:21:27,38423.56
5,23:12:29 07:22:27,34825.74
9,23:12:29 07:23:27,31226.54
2,23:12:29 07:24:27,38166.90
8,23:12:29 07:24:27,36405.82
9,23:12:29 07:24:27,38905.44
5,23:12:29 07:25:27,35173.80
8,23:12:29 07:25:27,31645.95
10,23:12:29 07:25:27,33308.46
3,23:12:29 07:26:27,33165.05
1,23:12:29 07:27:27,31065.83
5,23:12:29 07:27:27,36543.17
8,23:12:29 07:27:27,31291.73
1,23:12:29 07:28:27,34376.52
3,23:12:29 07:28:27,37941.99
9,23:12:29 07:28:27,30084.53
3,23:12:29 07:29:27,35131.98
5,23:12:29 07:29:27,31661.60
5,23:12:29 07:30:27,32137.95
7,23:12:29 07:31:27,36992.52
5,23:12:29 07:32:27,36775.47
6,23:12:29 07:32:27,38449.78
6,23:12:29 07:33:27,35113.71
10,23:12:29 07:33:27,36384.24
2,23:12:29 07:34:27,31668.00
10,23:12:29 07:34:27,35531.92
1,23:12:29 07:35:27,35567.31
7,23:12:29 07:35:27,33205.05
6,23:12:29 07:36:27,35127.49
5,23:12:29 07:37:27,36727.49
3,23:12:29 07:38:27,33256.93
5,23:12:29 07:38:27,37244.69
9,23:12:29 07:38:27,35650.21
10,23:12:29 07:38:27,39733.13
2,23:12:29 07:39:27,31872.06
5,23:12:29 07:39:27,34448.76
8,23:12:29 07:39:27,34512.89
10,23:12:29 07:39:27,37528.45
10,23:12:29 07:41:27,30247.30
2,23:12:29 07:42:27,38077.60
5,23:12:29 07:42:27,36346.51
7,23:12:29 07:42:27,38862.07
10,23:12:29 07:42:27,32485.43
2,23:12:29 07:43:27,35090.46
3,23:12:29 07:43:27,37049.13
9,23:12:29 07:43:27,39746.84
3,23:12:29 07:44:27,31883.29
8,23:12:29 07:44:27,35019.25
1,23:12:29 07:45:27,31384.07
9,23:12:29 07:45:27,37139.95
3,23:12:29 07:46:27,30435.74
4,23:12:29 07:46:27,32166.67
5,23:12:29 07:46:27,33450.26
7,23:12:29 07:46:27,37655.38
4,23:12:29 07:47:27,37005.01
5,23:12:29 07:47:27,33209.79
9,23:12:29 07:47:27,33824.50
2,23:12:29 07:48:27,34160.51
4,23:12:29 07:48:27,35158.57
8,23:12:29 07:48:27,33873.27
9,23:12:29 07:48:27,32245.06
1,23:12:29 07:49:27,39606.80
4,23:12:29 07:49:27,35160.09
5,23:12:29 07:49:27,38944.31
9,23:12:29 07:49:27,30716.26
10,23:12:29 07:49:27,31397.27
4,23:12:29 07:50:27,36155.00
4,23:12:29 07:51:27,31348.54
8,23:12:29 07:51:27,35479.47
2,23:12:29 07:52:27,36617.15
5,23:12:29 07:52:27,36062.69
10,23:12:29 07:52:27,38707.57
5,23:12:29 07:54:27,34649.64
6,23:12:29 07:54:27,38009.12
9,23:12:29 07:54:27,30610.24
5,23:12:29 07:55:27,39013.95
3,23:12:29 07:56:27,37772.22
9,23:12:29 07:56:27,39599.36
1,23:12:29 07:57:27,38950.34
2,23:12:29 07:57:27,32102.31
3,23:12:29 07:57:27,33830.47
6,23:12:29 07:57:27,32453.05
7,23:12:29 07:57:27,32113.19
9,23:12:29 07:57:27,31609.28
9,23:12:29 07:58:27,30814.82
1,23:12:29 07:59:27,39282.71
4,23:12:29 07:59:27,32731.69
7,23:12:29 07:59:27,35895.77
8,23:12:29 07:59:27,30197.74
1,23:12:29 08:01:27,33413.20
3,23:12:29 08:01:27,39978.59
10,23:12:29 08:01:27,33582.84
6,23:12:29 08:02:27,36547.33
9,23:12:29 08:02:27,30737.85
1,23:12:29 08:03:27,34930.21
3,23:12:29 08:03:27,36071.75
4,23:12:29 08:03:27,37245.89
4,23:12:29 08:04:27,36080.84
10,23:12:29 08:04:27,35802.77
2,23:12:29 08:05:27,33744.23
7,23:12:29 08:05:27,35567.00
1,23:12:29 08:06:27,34298.93
3,23:12:29 08:06:27,32263.49
6,23:12:29 08:06:27,37350.27
8,23:12:29 08:06:27,37092.67
10,23:12:29 08:06:27,35575.69
3,23:12:29 08:07:27,36688.86
5,23:12:29 08:08:27,33439.33
6,23:12:29 08:08:27,34685.48
4,23:12:29 08:09:27,30980.20
6,23:12:29 08:09:27,34217.99
7,23:12:29 08:09:27,31110.11
9,23:12:29 08:09:27,33488.78
2,23:12:29 08:10:27,34765.62
4,23:12:29 08:10:27,34170.32
8,23:12:29 08:10:27,30735.15
10,23:12:29 08:10:27,31483.09
1,23:12:29 08:11:27,32445.27
4,23:12:29 08:11:27,35416.01
8,23:12:29 08:12:27,36252.58
1,23:12:29 08:13:27,31748.68
4,23:12:29 08:13:27,33020.78
10,23:12:29 08:13:27,36832.54
1,23:12:29 08:14:27,36585.46
7,23:12:29 08:14:27,31858.52
6,23:12:29 08:15:27,30924.33
7,23:12:29 08:15:27,35286.29
1,23:12:29 08:16:27,31844.69
3,23:12:29 08:16:27,35147.47
4,23:12:29 08:16:27,38692.52
5,23:12:29 08:16:27,38397.32
7,23:12:29 08:16:27,35779.69
8,23:12:29 08:16:27,38374.08
10,23:12:29 08:16:27,35976.31
6,23:12:29 08:17:27,31642.44
9,23:12:29 08:17:27,39476.04
10,23:12:29 08:17:27,38489.68
3,23:12:29 08:18:27,38481.82
9,23:12:29 08:18:27,34284.06
5,23:12:29 08:19:27,39656.93
10,23:12:29 08:20:27,31426.86
1,23:12:29 08:21:27,31087.25
4,23:12:29 08:21:27,36831.31
7,23:12:29 08:21:27,31689.48
9,23:12:29 08:21:27,33812.64
6,23:12:29 08:22:27,35727.42
8,23:12:29 08:22:27,35102.89
3,23:12:29 08:23:27,33028.34
8,23:12:29 08:23:27,35784.15
10,23:12:29 08:23:27,32892.98
2,23:12:29 08:24:27,37788.11
7,23:12:29 08:25:27,30815.97
10,23:12:29 08:25:27,36357.11
5,23:12:29 08:26:27,30154.54
10,23:12:29 08:26:27,32603.15
1,23:12:29 08:27:27,30000.45
6,23:12:29 08:27:27,38784.12
2,23:12:29 08:28:27,32844.90
4,23:12:29 08:28:27,38898.62
6,23:12:29 08:28:27,31397.31
8,23:12:29 08:28:27,35941.98
10,23:12:29 08:28:27,31867.08
3,23:12:29 08:29:27,39488.14
4,23:12:29 08:29:27,32748.49
5,23:12:29 08:29:27,33371.07
10,23:12:29 08:29:27,31653.79
6,23:12:29 08:30:27,38985.57
1,23:12:29 08:31:27,31208.47
2,23:12:29 08:32:27,31114.98
4,23:12:29 08:32:27,31061.37
7,23:12:29 08:32:27,31441.09
10,23:12:29 08:32:27,33022.51
3,23:12:29 08:33:27,36341.16
4,23:12:29 08:33:27,38248.00
3,23:12:29 08:34:27,30107.51
7,23:12:29 08:34:27,30139.79
10,23:12:29 08:35:27,33152.57
1,23:12:29 08:36:27,34175.53
3,23:12:29 08:36:27,30236.02
8,23:12:29 08:36:27,38013.74
1,23:12:29 08:37:27,33818.94
6,23:12:29 08:38:27,38559.48
7,23:12:29 08:38:27,35690.43
3,23:12:29 08:39:27,35165.27
6,23:12:29 08:39:27,31999.19
9,23:12:29 08:39:27,39140.80
1,23:12:29 08:40:27,32647.91
8,23:12:29 08:40:27,30257.84
5,23:12:29 08:41:27,35637.78
2,23:12:29 08:43:27,32370.09
3,23:12:29 08:43:27,34827.05
5,23:12:29 08:43:27,39641.84
7,23:12:29 08:43:27,38979.74
1,23:12:29 08:44:27,38686.99
8,23:12:29 08:44:27,37160.23
1,23:12:29 08:45:27,38040.88
8,23:12:29 08:45:27,34083.25
8,23:12:29 08:46:27,36920.67
10,23:12:29 08:46:27,35990.23
2,23:12:29 08:47:27,37023.85
6,23:12:29 08:47:27,34902.35
2,23:12:29 08:48:27,35193.09
1,23:12:29 08:49:27,31875.23
9,23:12:29 08:49:27,36795.89
6,23:12:29 08:50:27,33127.45
9,23:12:29 08:50:27,34443.55
10,23:12:29 08:50:27,35035.52
4,23:12:29 08:51:27,31593.60
6,23:12:29 08:51:27,33687.60
7,23:12:29 08:51:27,33618.96
4,23:12:29 08:52:27,39954.69
5,23:12:29 08:52:27,36365.05
6,23:12:29 08:52:27,34738.73
8,23:12:29 08:52:27,39496.22
9,23:12:29 08:52:27,30970.24
7,23:12:29 08:53:27,35162.05
8,23:12:29 08:53:27,39148.48
4,23:12:29 08:54:27,30805.51
6,23:12:29 08:54:27,33588.49
7,23:12:29 08:54:27,30821.54
10,23:12:29 08:54:27,36149.16
4,23:12:29 08:55:27,37936.81
10,23:12:29 08:55:27,32118.91
1,23:12:29 08:56:27,33100.19
5,23:12:29 08:56:27,37193.78
1,23:12:29 08:57:27,33858.54
7,23:12:29 08:57:27,33077.98
8,23:12:29 08:57:27,35474.72
1,23:12:29 08:58:27,32308.80
3,23:12:29 08:58:27,35294.26
4,23:12:29 08:58:27,38504.40
6,23:12:29 08:58:27,36230.24
8,23:12:29 08:58:27,36424.42
9,23:12:29 08:58:27,31743.91
4,23:12:29 09:00:27,34680.78
7,23:12:29 09:00:27,37998.10
7,23:12:29 09:01:27,30785.72
9,23:12:29 09:01:27,35755.76
1,23:12:29 09:02:27,35952.48
2,23:12:29 09:02:27,35247.29
4,23:12:29 09:02:27,39892.49
6,23:12:29 09:02:27,36607.68
10,23:12:29 09:02:27,34165.62
1,23:12:29 09:03:27,37027.29
4,23:12:29 09:03:27,30253.54
8,23:12:29 09:03:27,39812.64
10,23:12:29 09:03:27,30819.65
4,23:12:29 09:04:27,37678.80
9,23:12:29 09:04:27,35794.65
10,23:12:29 09:04:27,34134.10
10,23:12:29 09:05:27,31840.38
2,23:12:29 09:06:27,30841.92
5,23:12:29 09:06:27,39412.45
7,23:12:29 09:07:27,32915.07
1,23:12:29 09:08:27,39185.52
5,23:12:29 09:08:27,35897.70
7,23:12:29 09:08:27,34901.43
2,23:12:29 09:09:27,39455.97
7,23:12:29 09:09:27,36163.42
1,23:12:29 09:10:27,35352.43
3,23:12:29 09:10:27,37348.59
4,23:12:29 09:10:27,35090.59
7,23:12:29 09:10:27,33673.50
1,23:12:29 09:11:27,36804.70
3,23:12:29 09:11:27,32967.53
4,23:12:29 09:11:27,30109.25
8,23:12:29 09:11:27,31268.01
2,23:12:29 09:12:27,30551.50
3,23:12:29 09:12:27,37026.51
6,23:12:29 09:12:27,32110.63
9,23:12:29 09:12:27,30134.64
2,23:12:29 09:13:27,38391.88
8,23:12:29 09:13:27,32448.82
9,23:12:29 09:13:27,33338.65
7,23:12:29 09:14:27,35588.63
3,23:12:29 09:15:27,37031.63
5,23:12:29 09:15:27,34983.73
3,23:12:29 09:16:27,36939.26
4,23:12:29 09:16:27,38038.78
6,23:12:29 09:16:27,32735.88
9,23:12:29 09:16:27,30709.15
6,23:12:29 09:17:27,38739.30
2,23:12:29 09:18:27,35483.58
6,23:12:29 09:18:27,31447.50
8,23:12:29 09:18:27,35704.17
4,23:12:29 09:20:27,37896.48
1,23:12:29 09:21:27,37315.40
4,23:12:29 09:21:27,36298.08
6,23:12:29 09:21:27,33337.09
8,23:12:29 09:21:27,35993.71
2,23:12:29 09:23:27,32632.98
3,23:12:29 09:23:27,31510.58
2,23:12:29 09:24:27,31637.15
7,23:12:29 09:24:27,39261.82
10,23:12:29 09:24:27,36544.71
2,23:12:29 09:25:27,35124.83
2,23:12:29 09:26:27,36519.66
4,23:12:29 09:26:27,38637.96
9,23:12:29 09:26:27,38526.29
8,23:12:29 09:27:27,34016.56
1,23:12:29 09:28:27,31078.88
2,23:12:29 09:28:27,32645.63
2,23:12:29 09:29:27,33893.64
6,23:12:29 09:29:27,33594.33
7,23:12:29 09:29:27,33008.43
5,23:12:29 09:30:27,35250.63
7,23:12:29 09:30:27,32106.27
9,23:12:29 09:30:27,38460.70
1,23:12:29 09:31:27,32855.50
3,23:12:29 09:31:27,34031.52
6,23:12:29 09:31:27,35475.69
7,23:12:29 09:31:27,37353.00
1,23:12:29 09:33:27,33411.81
4,23:12:29 09:33:27,35868.11
10,23:12:29 09:33:27,34531.61
1,23:12:29 09:34:27,31457.88
4,23:12:29 09:35:27,37536.66
7,23:12:29 09:35:27,39364.39
6,23:12:29 09:36:27,32022.34
9,23:12:29 09:36:27,31361.28
10,23:12:29 09:36:27,32248.59
1,23:12:29 09:37:27,38623.67
3,23:12:29 09:37:27,32939.46
4,23:12:29 09:38:27,34513.84
9,23:12:29 09:38:27,34985.32
10,23:12:29 09:38:27,37985.96
2,23:12:29 09:39:27,33160.28
5,23:12:29 09:39:27,32337.98
8,23:12:29 09:39:27,33506.75
5,23:12:29 09:40:27,31492.92
6,23:12:29 09:40:27,33742.00
7,23:12:29 09:40:27,37118.85
9,23:12:29 09:40:27,37072.86
10,23:12:29 09:40:27,32343.19
4,23:12:29 09:41:27,38652.75
7,23:12:29 09:41:27,34569.45
10,23:12:29 09:41:27,38121.47
1,23:12:29 09:43:27,35644.94
2,23:12:29 09:43:27,38486.34
3,23:12:29 09:43:27,39709.32
4,23:12:29 09:43:27,33470.03
5,23:12:29 09:43:27,30123.70
7,23:12:29 09:43:27,35839.15
10,23:12:29 09:43:27,32760.79
2,23:12:29 09:44:27,39070.66
5,23:12:29 09:44:27,35122.84
8,23:12:29 09:44:27,37660.51
9,23:12:29 09:44:27,39037.52
6,23:12:29 09:45:27,37835.93
1,23:12:29 09:46:27,39765.55
7,23:12:29 09:46:27,34751.01
1,23:12:29 09:47:27,33622.30
3,23:12:29 09:47:27,36140.59
7,23:12:29 09:47:27,38807.97
7,23:12:29 09:48:27,39616.97
9,23:12:29 09:48:27,33748.43
10,23:12:29 09:48:27,33255.33
5,23:12:29 09:49:27,39146.02
8,23:12:29 09:49:27,34520.45
9,23:12:29 09:49:27,34232.71
1,23:12:29 09:50:27,39137.11
7,23:12:29 09:50:27,37214.88
10,23:12:29 09:50:27,38763.28
2,23:12:29 09:51:27,33586.16
8,23:12:29 09:51:27,30956.26
9,23:12:29 09:52:27,32174.88
1,23:12:29 09:53:27,33535.60
4,23:12:29 09:53:27,35529.66
6,23:12:29 09:53:27,35444.22
9,23:12:29 09:53:27,39347.36
10,23:12:29 09:53:27,37497.22
2,23:12:29 09:54:27,31467.38
5,23:12:29 09:54:27,33772.66
8,23:12:29 09:54:27,34034.08
9,23:12:29 09:54:27,33242.52
7,23:12:29 09:55:27,33267.23
1,23:12:29 09:56:27,37570.29
6,23:12:29 09:56:27,38673.31
7,23:12:29 09:56:27,38284.59
10,23:12:29 09:56:27,30600.16
3,23:12:29 09:57:27,33444.19
5,23:12:29 09:57:27,34250.00
2,23:12:29 09:58:27,39113.69
5,23:12:29 09:58:27,32145.25
6,23:12:29 09:58:27,37045.19
9,23:12:29 09:58:27,32087.38
10,23:12:29 09:58:27,37649.83
2,23:12:29 09:59:27,37944.82
3,23:12:29 09:59:27,34089.70
4,23:12:29 09:59:27,33570.67
8,23:12:29 09:59:27,38555.31
1,23:12:29 10:00:27,38451.31
2,23:12:29 10:00:27,38775.68
3,23:12:29 10:00:27,36220.06
4,23:12:29 10:01:27,32635.18
6,23:12:29 10:01:27,31456.44
2,23:12:29 10:02:27,37748.95
9,23:12:29 10:02:27,36241.03
2,23:12:29 10:03:27,35321.67
5,23:12:29 10:03:27,31828.33
1,23:12:29 10:04:27,35710.61
4,23:12:29 10:04:27,34478.25
7,23:12:29 10:04:27,39536.34
9,23:12:29 10:04:27,37411.80
1,23:12:29 10:05:27,37250.65
3,23:12:29 10:05:27,30259.43
8,23:12:29 10:05:27,31601.82
8,23:12:29 10:06:27,33570.10
2,23:12:29 10:08:27,36284.43
2,23:12:29 10:10:27,33654.73
3,23:12:29 10:10:27,30157.68
6,23:12:29 10:10:27,37957.50
8,23:12:29 10:10:27,36751.51
2,23:12:29 10:12:27,31033.81
4,23:12:29 10:12:27,32791.23
10,23:12:29 10:12:27,38683.53
2,23:12:29 10:13:27,36897.21
5,23:12:29 10:13:27,35256.09
2,23:12:29 10:14:27,30025.96
4,23:12:29 10:14:27,37227.36
10,23:12:29 10:14:27,35026.99
