id,time,value
8,23:12:28 10:46:27,15824.06
9,23:12:28 10:46:27,36734.62
10,23:12:28 10:46:27,31871.18
1,23:12:28 10:47:27,11645.66
2,23:12:28 10:47:27,33108.23
3,23:12:28 10:47:27,12996.97
4,23:12:28 10:47:27,36493.88
5,23:12:28 10:47:27,14044.24
6,23:12:28 10:47:27,30022.19
7,23:12:28 10:47:27,23456.51
8,23:12:28 10:47:27,35209.92
9,23:12:28 10:47:27,18417.66
10,23:12:28 10:47:27,25954.00
1,23:12:28 10:48:27,27365.29
2,23:12:28 10:48:27,27575.57
3,23:12:28 10:48:27,26027.09
4,23:12:28 10:48:27,28495.25
5,23:12:28 10:48:27,2255.45
6,23:12:28 10:48:27,16139.41
7,23:12:28 10:48:27,30490.18
8,23:12:28 10:48:27,39537.92
9,23:12:28 10:48:27,21950.67
10,23:12:28 10:48:27,14380.18
1,23:12:28 10:49:27,9841.78
2,23:12:28 10:49:27,17311.35
3,23:12:28 10:49:27,14684.77
4,23:12:28 10:49:27,841.63
5,23:12:28 10:49:27,18410.16
6,23:12:28 10:49:27,39652.31
7,23:12:28 10:49:27,8011.65
8,23:12:28 10:49:27,1185.96
9,23:12:28 10:49:27,17784.42
10,23:12:28 10:49:27,35623.16
1,23:12:28 10:50:27,25287.23
2,23:12:28 10:50:27,23551.05
3,23:12:28 10:50:27,26595.64
4,23:12:28 10:50:27,7532.92
5,23:12:28 10:50:27,5199.64
6,23:12:28 10:50:27,7186.56
7,23:12:28 10:50:27,1622.73
8,23:12:28 10:50:27,31484.53
9,23:12:28 10:50:27,13757.63
10,23:12:28 10:50:27,28412.61
1,23:12:28 10:51:27,5734.45
2,23:12:28 10:51:27,35914.68
3,23:12:28 10:51:27,35618.43
4,23:12:28 10:51:27,20594.14
5,23:12:28 10:51:27,36044.59
6,23:12:28 10:51:27,11490.83
7,23:12:28 10:51:27,9612.39
8,23:12:28 10:51:27,29381.33
9,23:12:28 10:51:27,9538.94
10,23:12:28 10:51:27,20435.18
1,23:12:28 10:52:27,5086.49
2,23:12:28 10:52:27,14211.02
3,23:12:28 10:52:27,4061.22
4,23:12:28 10:52:27,5699.63
5,23:12:28 10:52:27,20817.12
6,23:12:28 10:52:27,7142.54
7,23:12:28 10:52:27,21920.27
8,23:12:28 10:52:27,28555.53
9,23:12:28 10:52:27,27470.16
10,23:12:28 10:52:27,6340.94
1,23:12:28 10:53:27,3216.73
2,23:12:28 10:53:27,858.89
3,23:12:28 10:53:27,22064.41
4,23:12:28 10:53:27,19494.48
5,23:12:28 10:53:27,14545.76
6,23:12:28 10:53:27,1220.15
7,23:12:28 10:53:27,12632.81
8,23:12:28 10:53:27,7397.70
9,23:12:28 10:53:27,37952.44
10,23:12:28 10:53:27,15378.87
1,23:12:28 10:54:27,26214.12
2,23:12:28 10:54:27,3973.82
3,23:12:28 10:54:27,17004.39
4,23:12:28 10:54:27,25121.20
5,23:12:28 10:54:27,14061.66
6,23:12:28 10:54:27,10550.53
7,23:12:28 10:54:27,28825.68
8,23:12:28 10:54:27,419.70
9,23:12:28 10:54:27,22879.24
10,23:12:28 10:54:27,24768.98
1,23:12:28 10:55:27,23539.05
2,23:12:28 10:55:27,30622.06
3,23:12:28 10:55:27,5699.14
4,23:12:28 10:55:27,17053.74
5,23:12:28 10:55:27,32827.83
6,23:12:28 10:55:27,15202.65
7,23:12:28 10:55:27,18786.88
8,23:12:28 10:55:27,13737.87
9,23:12:28 10:55:27,29676.38
10,23:12:28 10:55:27,23068.23
1,23:12:28 10:56:27,1929.87
2,23:12:28 10:56:27,4709.67
3,23:12:28 10:56:27,33481.59
4,23:12:28 10:56:27,19285.10
5,23:12:28 10:56:27,991.20
6,23:12:28 10:56:27,20964.06
7,23:12:28 10:56:27,5614.79
8,23:12:28 10:56:27,19197.48
9,23:12:28 10:56:27,27585.23
10,23:12:28 10:56:27,23872.39
1,23:12:28 10:57:27,17459.48
2,23:12:28 10:57:27,2199.44
3,23:12:28 10:57:27,22523.79
4,23:12:28 10:57:27,481.36
5,23:12:28 10:57:27,23176.50
6,23:12:28 10:57:27,26535.47
7,23:12:28 10:57:27,27707.72
8,23:12:28 10:57:27,22332.50
9,23:12:28 10:57:27,20328.66
10,23:12:28 10:57:27,5145.18
1,23:12:28 10:58:27,18327.83
2,23:12:28 10:58:27,8470.26
3,23:12:28 10:58:27,13386.25
4,23:12:28 10:58:27,15309.29
5,23:12:28 10:58:27,19339.81
6,23:12:28 10:58:27,24274.49
7,23:12:28 10:58:27,549.39
8,23:12:28 10:58:27,14833.95
9,23:12:28 10:58:27,18898.97
10,23:12:28 10:58:27,27814.69
1,23:12:28 10:59:27,1140.81
2,23:12:28 10:59:27,14439.03
3,23:12:28 10:59:27,4677.81
4,23:12:28 10:59:27,14016.20
5,23:12:28 10:59:27,26611.50
6,23:12:28 10:59:27,37081.45
7,23:12:28 10:59:27,3317.41
8,23:12:28 10:59:27,16776.90
9,23:12:28 10:59:27,16556.51
10,23:12:28 10:59:27,3023.20
1,23:12:28 11:00:27,6389.49
2,23:12:28 11:00:27,6297.13
3,23:12:28 11:00:27,39015.49
4,23:12:28 11:00:27,15133.47
5,23:12:28 11:00:27,14997.19
6,23:12:28 11:00:27,33286.89
7,23:12:28 11:00:27,7031.71
8,23:12:28 11:00:27,15710.02
9,23:12:28 11:00:27,3961.81
10,23:12:28 11:00:27,36224.99
1,23:12:28 11:01:27,37800.29
2,23:12:28 11:01:27,28106.44
3,23:12:28 11:01:27,21752.67
4,23:12:28 11:01:27,14641.15
5,23:12:28 11:01:27,10119.58
6,23:12:28 11:01:27,22796.43
7,23:12:28 11:01:27,36952.16
8,23:12:28 11:01:27,29332.66
9,23:12:28 11:01:27,6490.33
10,23:12:28 11:01:27,30062.40
1,23:12:28 11:02:27,10501.51
2,23:12:28 11:02:27,463.30
3,23:12:28 11:02:27,23702.76
4,23:12:28 11:02:27,22900.78
5,23:12:28 11:02:27,25235.70
6,23:12:28 11:02:27,28926.23
7,23:12:28 11:02:27,4743.37
8,23:12:28 11:02:27,39997.93
9,23:12:28 11:02:27,20736.10
10,23:12:28 11:02:27,37819.61
1,23:12:28 11:03:27,16491.92
2,23:12:28 11:03:27,16787.49
3,23:12:28 11:03:27,35979.01
4,23:12:28 11:03:27,9127.07
5,23:12:28 11:03:27,21200.23
6,23:12:28 11:03:27,19864.03
7,23:12:28 11:03:27,10126.98
8,23:12:28 11:03:27,13563.87
9,23:12:28 11:03:27,18516.07
10,23:12:28 11:03:27,19374.37
1,23:12:28 11:04:27,29282.18
2,23:12:28 11:04:27,21032.50
3,23:12:28 11:04:27,28516.91
4,23:12:28 11:04:27,33614.69
5,23:12:28 11:04:27,8273.02
6,23:12:28 11:04:27,3564.42
7,23:12:28 11:04:27,17778.68
8,23:12:28 11:04:27,35905.74
9,23:12:28 11:04:27,3309.53
10,23:12:28 11:04:27,39995.95
1,23:12:28 11:05:27,24895.33
2,23:12:28 11:05:27,37130.80
3,23:12:28 11:05:27,23317.83
4,23:12:28 11:05:27,27381.02
5,23:12:28 11:05:27,29714.35
6,23:12:28 11:05:27,25912.94
7,23:12:28 11:05:27,4232.36
8,23:12:28 11:05:27,16471.15
9,23:12:28 11:05:27,29371.37
10,23:12:28 11:05:27,1785.39
1,23:12:28 11:06:27,1743.26
2,23:12:28 11:06:27,15765.83
3,23:12:28 11:06:27,19485.85
4,23:12:28 11:06:27,16501.70
5,23:12:28 11:06:27,6678.83
6,23:12:28 11:06:27,2396.30
7,23:12:28 11:06:27,17331.83
8,23:12:28 11:06:27,10684.85
9,23:12:28 11:06:27,24525.40
10,23:12:28 11:06:27,2241.48
1,23:12:28 11:07:27,26370.23
2,23:12:28 11:07:27,23829.51
3,23:12:28 11:07:27,12408.50
4,23:12:28 11:07:27,694.91
5,23:12:28 11:07:27,4657.43
6,23:12:28 11:07:27,6238.30
7,23:12:28 11:07:27,16235.93
8,23:12:28 11:07:27,8984.49
9,23:12:28 11:07:27,32944.28
10,23:12:28 11:07:27,16081.76
1,23:12:28 11:08:27,31421.29
2,23:12:28 11:08:27,16578.18
3,23:12:28 11:08:27,19730.73
4,23:12:28 11:08:27,14368.97
5,23:12:28 11:08:27,27554.97
6,23:12:28 11:08:27,18058.40
7,23:12:28 11:08:27,13043.88
8,23:12:28 11:08:27,9306.03
9,23:12:28 11:08:27,17251.02
10,23:12:28 11:08:27,9668.68
1,23:12:28 11:09:27,823.59
2,23:12:28 11:09:27,10361.30
3,23:12:28 11:09:27,31907.77
4,23:12:28 11:09:27,5526.16
5,23:12:28 11:09:27,8259.17
6,23:12:28 11:09:27,31569.41
7,23:12:28 11:09:27,3580.50
8,23:12:28 11:09:27,410.76
9,23:12:28 11:09:27,8991.17
10,23:12:28 11:09:27,21057.58
1,23:12:28 11:10:27,15800.28
2,23:12:28 11:10:27,1652.99
3,23:12:28 11:10:27,27159.68
4,23:12:28 11:10:27,2216.79
5,23:12:28 11:10:27,1487.27
6,23:12:28 11:10:27,26158.62
7,23:12:28 11:10:27,18326.87
8,23:12:28 11:10:27,23168.60
9,23:12:28 11:10:27,31469.27
10,23:12:28 11:10:27,37037.82
1,23:12:28 11:11:27,23452.43
2,23:12:28 11:11:27,23658.43
3,23:12:28 11:11:27,3248.53
4,23:12:28 11:11:27,22324.34
5,23:12:28 11:11:27,5484.67
6,23:12:28 11:11:27,13453.67
7,23:12:28 11:11:27,17436.77
8,23:12:28 11:11:27,38290.81
9,23:12:28 11:11:27,31792.57
10,23:12:28 11:11:27,8311.98
1,23:12:28 11:12:27,30937.54
2,23:12:28 11:12:27,32147.90
3,23:12:28 11:12:27,22920.44
4,23:12:28 11:12:27,31766.85
5,23:12:28 11:12:27,34342.01
6,23:12:28 11:12:27,25732.11
7,23:12:28 11:12:27,1425.91
8,23:12:28 11:12:27,35781.24
9,23:12:28 11:12:27,7293.53
10,23:12:28 11:12:27,11033.14
1,23:12:28 11:13:27,5387.15
2,23:12:28 11:13:27,15641.46
3,23:12:28 11:13:27,21796.12
4,23:12:28 11:13:27,11317.02
5,23:12:28 11:13:27,7003.18
6,23:12:28 11:13:27,12734.81
7,23:12:28 11:13:27,31432.61
8,23:12:28 11:13:27,20124.11
9,23:12:28 11:13:27,1151.00
10,23:12:28 11:13:27,17017.76
1,23:12:28 11:14:27,35068.50
2,23:12:28 11:14:27,25376.48
3,23:12:28 11:14:27,4418.15
4,23:12:28 11:14:27,8993.17
5,23:12:28 11:14:27,30348.08
6,23:12:28 11:14:27,21001.56
7,23:12:28 11:14:27,15405.18
8,23:12:28 11:14:27,2693.50
9,23:12:28 11:14:27,33631.16
10,23:12:28 11:14:27,25315.39
1,23:12:28 11:15:27,10860.45
2,23:12:28 11:15:27,25187.27
3,23:12:28 11:15:27,33893.51
4,23:12:28 11:15:27,7303.53
5,23:12:28 11:15:27,3730.38
6,23:12:28 11:15:27,11678.83
7,23:12:28 11:15:27,35174.25
8,23:12:28 11:15:27,16971.44
9,23:12:28 11:15:27,32033.34
10,23:12:28 11:15:27,39657.05
1,23:12:28 11:16:27,14041.31
2,23:12:28 11:16:27,5405.66
3,23:12:28 11:16:27,33236.82
4,23:12:28 11:16:27,10138.41
5,23:12:28 11:16:27,20356.37
6,23:12:28 11:16:27,27539.33
7,23:12:28 11:16:27,3145.66
8,23:12:28 11:16:27,18829.91
9,23:12:28 11:16:27,9927.37
10,23:12:28 11:16:27,24101.34
1,23:12:28 11:17:27,5721.08
2,23:12:28 11:17:27,4326.00
3,23:12:28 11:17:27,33758.08
4,23:12:28 11:17:27,34219.29
5,23:12:28 11:17:27,25947.59
6,23:12:28 11:17:27,25925.48
7,23:12:28 11:17:27,4104.99
8,23:12:28 11:17:27,35341.39
9,23:12:28 11:17:27,9977.56
10,23:12:28 11:17:27,31101.14
1,23:12:28 11:18:27,17251.76
2,23:12:28 11:18:27,16935.04
3,23:12:28 11:18:27,15303.32
4,23:12:28 11:18:27,2776.00
5,23:12:28 11:18:27,28617.31
6,23:12:28 11:18:27,35129.00
7,23:12:28 11:18:27,3093.01
8,23:12:28 11:18:27,3473.50
9,23:12:28 11:18:27,35183.74
10,23:12:28 11:18:27,29471.81
1,23:12:28 11:19:27,30764.49
2,23:12:28 11:19:27,27974.14
3,23:12:28 11:19:27,12958.62
4,23:12:28 11:19:27,27837.79
5,23:12:28 11:19:27,17128.74
6,23:12:28 11:19:27,13918.38
7,23:12:28 11:19:27,29628.15
8,23:12:28 11:19:27,38869.96
9,23:12:28 11:19:27,22390.55
10,23:12:28 11:19:27,7140.81
1,23:12:28 11:20:27,10845.14
2,23:12:28 11:20:27,22506.42
3,23:12:28 11:20:27,31580.08
4,23:12:28 11:20:27,38852.34
5,23:12:28 11:20:27,24460.62
6,23:12:28 11:20:27,16782.14
7,23:12:28 11:20:27,33646.72
8,23:12:28 11:20:27,17146.60
9,23:12:28 11:20:27,6961.69
10,23:12:28 11:20:27,20471.60
1,23:12:28 11:21:27,20132.60
2,23:12:28 11:21:27,30098.77
3,23:12:28 11:21:27,28773.41
4,23:12:28 11:21:27,393.12
5,23:12:28 11:21:27,30426.24
6,23:12:28 11:21:27,19664.79
7,23:12:28 11:21:27,28707.70
8,23:12:28 11:21:27,24555.24
9,23:12:28 11:21:27,29091.72
10,23:12:28 11:21:27,36672.98
1,23:12:28 11:22:27,28996.40
2,23:12:28 11:22:27,25596.98
3,23:12:28 11:22:27,29781.66
4,23:12:28 11:22:27,5067.37
5,23:12:28 11:22:27,23550.61
6,23:12:28 11:22:27,38163.78
7,23:12:28 11:22:27,13744.38
8,23:12:28 11:22:27,26009.35
9,23:12:28 11:22:27,13747.54
10,23:12:28 11:22:27,3577.23
1,23:12:28 11:23:27,7004.07
2,23:12:28 11:23:27,34172.40
3,23:12:28 11:23:27,8258.59
4,23:12:28 11:23:27,36251.19
5,23:12:28 11:23:27,30711.33
6,23:12:28 11:23:27,6529.26
7,23:12:28 11:23:27,33933.49
8,23:12:28 11:23:27,5741.62
9,23:12:28 11:23:27,21922.99
10,23:12:28 11:23:27,5369.03
1,23:12:28 11:24:27,16613.07
2,23:12:28 11:24:27,28436.92
3,23:12:28 11:24:27,21464.68
4,23:12:28 11:24:27,8408.30
5,23:12:28 11:24:27,9102.40
6,23:12:28 11:24:27,12737.34
7,23:12:28 11:24:27,15565.71
8,23:12:28 11:24:27,14067.15
9,23:12:28 11:24:27,28880.14
10,23:12:28 11:24:27,35926.87
1,23:12:28 11:25:27,10316.20
2,23:12:28 11:25:27,25397.24
3,23:12:28 11:25:27,32347.09
4,23:12:28 11:25:27,15436.82
5,23:12:28 11:25:27,28648.15
6,23:12:28 11:25:27,36669.16
7,23:12:28 11:25:27,8811.12
8,23:12:28 11:25:27,38255.90
9,23:12:28 11:25:27,29741.47
10,23:12:28 11:25:27,5686.96
1,23:12:28 11:26:27,20814.63
2,23:12:28 11:26:27,21751.14
3,23:12:28 11:26:27,18077.30
4,23:12:28 11:26:27,28055.84
5,23:12:28 11:26:27,6435.75
6,23:12:28 11:26:27,7867.13
7,23:12:28 11:26:27,4021.30
8,23:12:28 11:26:27,8052.54
9,23:12:28 11:26:27,6438.20
10,23:12:28 11:26:27,21221.37
1,23:12:28 11:27:27,32054.63
2,23:12:28 11:27:27,12004.13
3,23:12:28 11:27:27,16109.48
4,23:12:28 11:27:27,8078.75
5,23:12:28 11:27:27,17295.09
6,23:12:28 11:27:27,25173.85
7,23:12:28 11:27:27,24710.75
8,23:12:28 11:27:27,19165.78
9,23:12:28 11:27:27,21525.31
10,23:12:28 11:27:27,24966.96
1,23:12:28 11:28:27,15612.59
2,23:12:28 11:28:27,12472.77
3,23:12:28 11:28:27,31270.15
4,23:12:28 11:28:27,16181.15
5,23:12:28 11:28:27,17238.05
6,23:12:28 11:28:27,1322.15
7,23:12:28 11:28:27,9717.52
8,23:12:28 11:28:27,2933.22
9,23:12:28 11:28:27,39809.41
10,23:12:28 11:28:27,8631.27
1,23:12:28 11:29:27,16625.82
2,23:12:28 11:29:27,4238.74
3,23:12:28 11:29:27,11543.00
4,23:12:28 11:29:27,1995.24
5,23:12:28 11:29:27,4731.83
6,23:12:28 11:29:27,25782.25
7,23:12:28 11:29:27,26548.46
8,23:12:28 11:29:27,16004.01
9,23:12:28 11:29:27,34379.33
10,23:12:28 11:29:27,5795.18
1,23:12:28 11:30:27,18174.39
2,23:12:28 11:30:27,5012.54
3,23:12:28 11:30:27,28341.50
4,23:12:28 11:30:27,18515.59
5,23:12:28 11:30:27,25918.78
6,23:12:28 11:30:27,6752.09
7,23:12:28 11:30:27,9768.89
8,23:12:28 11:30:27,23661.00
9,23:12:28 11:30:27,4024.72
10,23:12:28 11:30:27,18703.24
1,23:12:28 11:31:27,35043.26
2,23:12:28 11:31:27,17757.28
3,23:12:28 11:31:27,566.23
4,23:12:28 11:31:27,11114.24
5,23:12:28 11:31:27,3531.21
6,23:12:28 11:31:27,1667.80
7,23:12:28 11:31:27,7629.48
8,23:12:28 11:31:27,4142.05
9,23:12:28 11:31:27,35824.00
10,23:12:28 11:31:27,29758.07
1,23:12:28 11:32:27,20705.57
2,23:12:28 11:32:27,29890.19
3,23:12:28 11:32:27,7529.38
4,23:12:28 11:32:27,3670.25
5,23:12:28 11:32:27,30379.05
6,23:12:28 11:32:27,26673.44
7,23:12:28 11:32:27,14577.90
8,23:12:28 11:32:27,9323.90
9,23:12:28 11:32:27,34791.50
10,23:12:28 11:32:27,20615.17
1,23:12:28 11:33:27,31897.89
2,23:12:28 11:33:27,9080.96
3,23:12:28 11:33:27,34992.00
4,23:12:28 11:33:27,5677.98
5,23:12:28 11:33:27,26363.99
6,23:12:28 11:33:27,16836.21
7,23:12:28 11:33:27,35295.31
8,23:12:28 11:33:27,6732.02
9,23:12:28 11:33:27,22229.22
10,23:12:28 11:33:27,38849.19
1,23:12:28 11:34:27,25167.13
2,23:12:28 11:34:27,27401.47
3,23:12:28 11:34:27,33751.92
4,23:12:28 11:34:27,14857.32
5,23:12:28 11:34:27,19351.77
6,23:12:28 11:34:27,8470.18
7,23:12:28 11:34:27,30451.53
8,23:12:28 11:34:27,11885.71
9,23:12:28 11:34:27,28859.66
10,23:12:28 11:34:27,14660.45
1,23:12:28 11:35:27,29943.32
2,23:12:28 11:35:27,30144.20
3,23:12:28 11:35:27,32737.97
4,23:12:28 11:35:27,4094.74
5,23:12:28 11:35:27,793.41
6,23:12:28 11:35:27,20597.31
7,23:12:28 11:35:27,33110.52
8,23:12:28 11:35:27,30560.54
9,23:12:28 11:35:27,6048.00
10,23:12:28 11:35:27,26444.45
1,23:12:28 11:36:27,36297.15
2,23:12:28 11:36:27,16980.36
3,23:12:28 11:36:27,30428.97
4,23:12:28 11:36:27,17575.89
5,23:12:28 11:36:27,8083.59
6,23:12:28 11:36:27,1247.43
7,23:12:28 11:36:27,22190.65
8,23:12:28 11:36:27,51.35
9,23:12:28 11:36:27,18427.00
10,23:12:28 11:36:27,34532.06
1,23:12:28 11:37:27,3199.32
2,23:12:28 11:37:27,35099.66
3,23:12:28 11:37:27,31713.05
4,23:12:28 11:37:27,13629.69
5,23:12:28 11:37:27,37474.16
6,23:12:28 11:37:27,4337.77
7,23:12:28 11:37:27,38604.92
8,23:12:28 11:37:27,25085.80
9,23:12:28 11:37:27,27382.88
10,23:12:28 11:37:27,25120.67
1,23:12:28 11:38:27,33124.58
2,23:12:28 11:38:27,36526.54
3,23:12:28 11:38:27,10833.78
4,23:12:28 11:38:27,21845.48
5,23:12:28 11:38:27,35814.62
6,23:12:28 11:38:27,25650.77
7,23:12:28 11:38:27,28554.40
8,23:12:28 11:38:27,32567.95
9,23:12:28 11:38:27,26216.06
10,23:12:28 11:38:27,31780.99
1,23:12:28 11:39:27,34231.17
2,23:12:28 11:39:27,28529.86
3,23:12:28 11:39:27,37196.73
4,23:12:28 11:39:27,32957.19
5,23:12:28 11:39:27,24278.77
6,23:12:28 11:39:27,31942.97
7,23:12:28 11:39:27,27663.90
8,23:12:28 11:39:27,26718.09
9,23:12:28 11:39:27,11636.90
10,23:12:28 11:39:27,32960.14
1,23:12:28 11:40:27,24688.69
2,23:12:28 11:40:27,23560.33
3,23:12:28 11:40:27,10067.53
4,23:12:28 11:40:27,21764.49
5,23:12:28 11:40:27,34371.29
6,23:12:28 11:40:27,3257.87
7,23:12:28 11:40:27,18576.51
8,23:12:28 11:40:27,27849.16
9,23:12:28 11:40:27,15046.75
10,23:12:28 11:40:27,13363.59
1,23:12:28 11:41:27,35773.03
2,23:12:28 11:41:27,17076.68
3,23:12:28 11:41:27,28514.98
4,23:12:28 11:41:27,32564.29
5,23:12:28 11:41:27,15544.15
6,23:12:28 11:41:27,16694.19
7,23:12:28 11:41:27,22720.14
8,23:12:28 11:41:27,19702.34
9,23:12:28 11:41:27,34943.38
10,23:12:28 11:41:27,810.01
1,23:12:28 11:42:27,7778.68
2,23:12:28 11:42:27,25437.11
3,23:12:28 11:42:27,6025.99
4,23:12:28 11:42:27,6384.71
5,23:12:28 11:42:27,9095.19
6,23:12:28 11:42:27,30799.35
7,23:12:28 11:42:27,35285.06
8,23:12:28 11:42:27,27725.79
9,23:12:28 11:42:27,21340.21
10,23:12:28 11:42:27,35856.96
1,23:12:28 11:43:27,38218.02
2,23:12:28 11:43:27,6304.43
3,23:12:28 11:43:27,15288.29
4,23:12:28 11:43:27,1750.86
5,23:12:28 11:43:27,9152.12
6,23:12:28 11:43:27,17380.17
7,23:12:28 11:43:27,18924.02
8,23:12:28 11:43:27,20217.12
9,23:12:28 11:43:27,34079.39
10,23:12:28 11:43:27,20031.38
1,23:12:28 11:44:27,7492.63
2,23:12:28 11:44:27,38286.15
3,23:12:28 11:44:27,12745.73
4,23:12:28 11:44:27,10079.33
5,23:12:28 11:44:27,30377.94
6,23:12:28 11:44:27,406.08
7,23:12:28 11:44:27,37915.20
8,23:12:28 11:44:27,30040.88
9,23:12:28 11:44:27,497.64
10,23:12:28 11:44:27,35376.45
1,23:12:28 11:45:27,21449.90
2,23:12:28 11:45:27,26792.35
3,23:12:28 11:45:27,24628.46
4,23:12:28 11:45:27,12839.17
5,23:12:28 11:45:27,2385.30
6,23:12:28 11:45:27,25499.10
7,23:12:28 11:45:27,2186.11
8,23:12:28 11:45:27,10603.23
9,23:12:28 11:45:27,6828.97
10,23:12:28 11:45:27,18227.41
1,23:12:28 11:46:27,152.99
2,23:12:28 11:46:27,24227.32
3,23:12:28 11:46:27,11934.54
4,23:12:28 11:46:27,12932.00
5,23:12:28 11:46:27,3767.32
6,23:12:28 11:46:27,34051.54
7,23:12:28 11:46:27,34378.08
8,23:12:28 11:46:27,22272.77
9,23:12:28 11:46:27,36124.13
10,23:12:28 11:46:27,5475.95
1,23:12:28 11:47:27,25097.21
2,23:12:28 11:47:27,23099.07
3,23:12:28 11:47:27,16789.89
4,23:12:28 11:47:27,24035.51
5,23:12:28 11:47:27,22027.10
6,23:12:28 11:47:27,36332.02
7,23:12:28 11:47:27,4156.53
8,23:12:28 11:47:27,37110.04
9,23:12:28 11:47:27,24232.78
10,23:12:28 11:47:27,29605.96
1,23:12:28 11:48:27,38126.23
2,23:12:28 11:48:27,14638.11
3,23:12:28 11:48:27,21925.93
4,23:12:28 11:48:27,22176.96
5,23:12:28 11:48:27,24353.32
6,23:12:28 11:48:27,24502.11
7,23:12:28 11:48:27,27588.77
8,23:12:28 11:48:27,4098.01
9,23:12:28 11:48:27,15509.49
10,23:12:28 11:48:27,15154.96
1,23:12:28 11:49:27,18539.27
2,23:12:28 11:49:27,27801.27
3,23:12:28 11:49:27,14590.54
4,23:12:28 11:49:27,26273.98
5,23:12:28 11:49:27,7441.71
6,23:12:28 11:49:27,37534.50
7,23:12:28 11:49:27,22853.24
8,23:12:28 11:49:27,33144.67
9,23:12:28 11:49:27,21057.63
10,23:12:28 11:49:27,31723.98
1,23:12:28 11:50:27,38478.39
2,23:12:28 11:50:27,27534.62
3,23:12:28 11:50:27,35813.01
4,23:12:28 11:50:27,22073.29
5,23:12:28 11:50:27,20256.13
6,23:12:28 11:50:27,27753.53
7,23:12:28 11:50:27,12512.22
8,23:12:28 11:50:27,35505.82
9,23:12:28 11:50:27,21228.51
10,23:12:28 11:50:27,10602.46
1,23:12:28 11:51:27,1649.73
2,23:12:28 11:51:27,14892.71
3,23:12:28 11:51:27,14991.70
4,23:12:28 11:51:27,14802.00
5,23:12:28 11:51:27,34764.14
6,23:12:28 11:51:27,28843.43
7,23:12:28 11:51:27,25922.97
8,23:12:28 11:51:27,28592.12
9,23:12:28 11:51:27,23585.00
10,23:12:28 11:51:27,24951.45
1,23:12:28 11:52:27,28641.27
2,23:12:28 11:52:27,11351.57
3,23:12:28 11:52:27,15235.37
4,23:12:28 11:52:27,37713.77
5,23:12:28 11:52:27,26979.13
6,23:12:28 11:52:27,20013.88
7,23:12:28 11:52:27,13733.14
8,23:12:28 11:52:27,21787.05
9,23:12:28 11:52:27,39071.82
10,23:12:28 11:52:27,2688.18
1,23:12:28 11:53:27,33235.01
2,23:12:28 11:53:27,24453.81
3,23:12:28 11:53:27,8288.01
4,23:12:28 11:53:27,39714.13
5,23:12:28 11:53:27,39641.85
6,23:12:28 11:53:27,16255.57
7,23:12:28 11:53:27,35036.91
8,23:12:28 11:53:27,17533.16
9,23:12:28 11:53:27,33227.08
10,23:12:28 11:53:27,23234.45
1,23:12:28 11:54:27,14745.69
2,23:12:28 11:54:27,28015.07
3,23:12:28 11:54:27,4262.74
4,23:12:28 11:54:27,10835.46
5,23:12:28 11:54:27,28195.12
6,23:12:28 11:54:27,5781.28
7,23:12:28 11:54:27,4465.97
8,23:12:28 11:54:27,28823.14
9,23:12:28 11:54:27,31416.39
10,23:12:28 11:54:27,258.57
1,23:12:28 11:55:27,39073.25
2,23:12:28 11:55:27,25354.16
3,23:12:28 11:55:27,21372.25
4,23:12:28 11:55:27,24579.40
5,23:12:28 11:55:27,21383.84
6,23:12:28 11:55:27,12189.31
7,23:12:28 11:55:27,32091.11
8,23:12:28 11:55:27,1004.80
9,23:12:28 11:55:27,39574.13
10,23:12:28 11:55:27,7854.30
1,23:12:28 11:56:27,21776.97
2,23:12:28 11:56:27,4680.36
3,23:12:28 11:56:27,1004.47
4,23:12:28 11:56:27,9455.37
5,23:12:28 11:56:27,31129.84
6,23:12:28 11:56:27,21040.76
7,23:12:28 11:56:27,2800.63
8,23:12:28 11:56:27,421.21
9,23:12:28 11:56:27,14877.50
10,23:12:28 11:56:27,13723.60
1,23:12:28 11:57:27,18183.41
2,23:12:28 11:57:27,15055.54
3,23:12:28 11:57:27,26245.39
4,23:12:28 11:57:27,39519.28
5,23:12:28 11:57:27,26809.40
6,23:12:28 11:57:27,11954.75
7,23:12:28 11:57:27,13663.93
8,23:12:28 11:57:27,23190.91
9,23:12:28 11:57:27,16263.59
10,23:12:28 11:57:27,21208.07
1,23:12:28 11:58:27,12800.33
2,23:12:28 11:58:27,8379.38
3,23:12:28 11:58:27,3315.45
4,23:12:28 11:58:27,7687.59
5,23:12:28 11:58:27,39631.67
6,23:12:28 11:58:27,21597.24
7,23:12:28 11:58:27,9782.36
8,23:12:28 11:58:27,3984.37
9,23:12:28 11:58:27,25828.59
10,23:12:28 11:58:27,10178.39
1,23:12:28 11:59:27,6526.81
2,23:12:28 11:59:27,3414.13
3,23:12:28 11:59:27,5896.22
4,23:12:28 11:59:27,6389.23
5,23:12:28 11:59:27,7622.26
6,23:12:28 11:59:27,37053.41
7,23:12:28 11:59:27,753.26
8,23:12:28 11:59:27,24840.91
9,23:12:28 11:59:27,8425.56
10,23:12:28 11:59:27,29959.85
1,23:12:28 12:00:27,377.76
2,23:12:28 12:00:27,22615.20
3,23:12:28 12:00:27,29413.07
4,23:12:28 12:00:27,36016.81
